,Date,TA-pobór,TA-generacja,pv,Heating,HotWater,ProducedHeating,ProducedHotWater,CoP,year,month,day
831,2021-08-19,4.337,20.542,23.81,1.5,1.52,0.0,4.13,1.367549668874172,2021,8,19
832,2021-08-20,9.208,18.286,20.72,1.44,1.67,0.0,4.59,1.47588424437299,2021,8,20
833,2021-08-21,2.479,44.922,48.75,1.44,0.91,0.0,2.48,1.05531914893617,2021,8,21
834,2021-08-22,6.638,32.508,36.04,1.41,1.98,0.0,5.62,1.657817109144543,2021,8,22
835,2021-08-23,8.97,17.591,22.33,1.97,2.029,0.0,5.76,1.440360090022506,2021,8,23
836,2021-08-24,5.564,24.116,27.4,1.38,1.9,0.0,4.89,1.490853658536585,2021,8,24
837,2021-08-25,5.301,55.907,59.88,1.78,1.67,0.0,4.66,1.350724637681159,2021,8,25
838,2021-08-26,7.155,26.985,30.9,1.26,1.4,0.0,3.39,1.274436090225564,2021,8,26
839,2021-08-27,4.409,23.72,28.37,1.39,1.81,0.0,4.25,1.328125,2021,8,27
840,2021-08-28,6.755,27.031,31.72,1.43,3.4,0.0,9.57,1.981366459627329,2021,8,28
841,2021-08-29,5.452,24.039,27.82,1.54,0.95,0.81,2.35,1.269076305220884,2021,8,29
842,2021-08-30,12.329,13.429,17.9,5.91,1.71,20.47,4.42,3.266404199475065,2021,8,30
843,2021-08-31,15.194,3.755,6.63,0.0,0.0,0.0,0.0,0.0,2021,8,31
844,2022-08-01,6.615,33.982,40.99,1.49,2.13,0.0,5.09,1.406077348066298,2022,8,1
845,2022-08-02,3.664,54.225,59.77,1.359,2.09,0.0,5.49,1.591765729196869,2022,8,2
846,2022-08-03,5.926,53.449,58.67,1.73,1.87,0.0,5.17,1.436111111111111,2022,8,3
847,2022-08-04,4.346,54.471,59.91,1.65,1.54,0.11,4.26,1.369905956112853,2022,8,4
848,2022-08-05,4.206,49.163,60.21,1.69,0.74,0.0,2.21,0.9094650205761317,2022,8,5
849,2022-08-06,9.447,27.489,33.13,1.87,1.92,0.05,4.52,1.205804749340369,2022,8,6
850,2022-08-07,5.138,53.891,62.85,1.5,3.1,0.0,7.47,1.623913043478261,2022,8,7
851,2022-08-08,5.609,50.74,54.97,1.44,1.79,0.0,4.0,1.238390092879257,2022,8,8
852,2022-08-09,10.038,34.589,43.7,1.48,3.59,0.0,9.28,1.830374753451676,2022,8,9
853,2022-08-10,3.753,47.41,52.29,1.55,1.609,0.0,3.92,1.240899018676797,2022,8,10
854,2022-08-11,4.933,48.091,52.51,1.51,2.33,0.0,5.43,1.4140625,2022,8,11
855,2022-08-12,5.044,52.546,59.12,1.45,2.4,0.0,6.2,1.61038961038961,2022,8,12
856,2022-08-13,10.873,13.917,18.91,1.2,3.34,0.0,8.77,1.931718061674009,2022,8,13
857,2022-08-14,3.1,31.515,34.91,1.99,0.78,0.0,1.99,0.7184115523465704,2022,8,14
858,2022-08-15,5.054,46.247,53.29,1.42,2.62,0.0,7.47,1.849009900990099,2022,8,15
859,2022-08-16,6.058,53.994,60.65,1.49,2.29,0.04,6.39,1.701058201058201,2022,8,16
860,2022-08-17,5.23,52.011,57.83,1.64,1.839,0.0,5.17,1.486059212417361,2022,8,17
861,2022-08-18,6.017,49.9,57.69,1.359,2.46,0.11,6.87,1.827703587326525,2022,8,18
862,2022-08-19,7.759,33.706,41.93,1.26,1.58,0.0,4.4,1.549295774647887,2022,8,19
863,2022-08-20,8.807,23.07,28.27,1.32,2.0,0.0,5.64,1.698795180722892,2022,8,20
864,2022-08-21,9.762,2.483,4.95,0.99,1.9,0.0,4.49,1.55363321799308,2022,8,21
865,2022-08-22,11.725,2.343,5.26,1.4,1.839,0.0,4.49,1.386230317999383,2022,8,22
866,2022-08-23,7.352,6.004,9.48,1.38,1.83,0.0,4.939,1.538629283489097,2022,8,23
867,2022-08-24,8.272,18.197,22.25,1.48,2.25,0.0,5.84,1.5656836461126,2022,8,24
868,2022-08-25,6.001,41.256,46.47,1.58,1.5,0.0,4.4,1.428571428571429,2022,8,25
869,2022-08-26,5.615,50.952,56.83,1.589,1.589,0.0,4.47,1.406544996853367,2022,8,26
870,2022-08-27,2.933,41.308,46.78,1.3,0.87,0.0,2.17,1.0,2022,8,27
871,2022-08-28,4.037,20.531,24.17,1.4,2.08,0.0,5.76,1.655172413793103,2022,8,28
872,2022-08-29,4.717,51.947,60.64,1.35,2.13,0.0,5.12,1.471264367816092,2022,8,29
873,2022-08-30,4.861,41.577,45.95,1.56,1.39,0.0,3.7,1.254237288135593,2022,8,30
874,2022-08-31,12.544,22.604,26.7,0.0,0.0,0.0,0.0,0.0,2022,8,31
875,2020-09-01,6.517,41.944,6.34,0.0,0.0,0.0,0.0,0.0,2020,9,1
876,2020-09-02,9.224,36.389,44.28,0.0,0.0,0.0,0.0,0.0,2020,9,2
877,2020-09-03,6.259,18.655,38.96,0.0,0.0,0.0,0.0,0.0,2020,9,3
878,2020-09-04,12.254,31.543,20.54,0.0,0.0,0.0,0.0,0.0,2020,9,4
879,2020-09-05,8.812,39.895,34.47,0.0,0.0,0.0,0.0,0.0,2020,9,5
880,2020-09-06,7.14,40.379,43.59,0.0,0.0,0.0,0.0,0.0,2020,9,6
881,2020-09-07,7.358,52.581,44.58,0.0,0.0,0.0,0.0,0.0,2020,9,7
882,2020-09-08,6.234,54.067,55.59,0.0,0.0,0.0,0.0,0.0,2020,9,8
883,2020-09-09,5.922,43.51,55.68,0.0,0.0,0.0,0.0,0.0,2020,9,9
884,2020-09-10,8.383,52.104,45.89,0.0,0.0,0.0,0.0,0.0,2020,9,10
885,2020-09-11,12.193,43.322,56.32,0.0,0.0,0.0,0.0,0.0,2020,9,11
886,2020-09-12,8.192,42.994,52.52,0.0,0.0,0.0,0.0,0.0,2020,9,12
887,2020-09-13,6.499,47.302,48.19,0.0,0.0,0.0,0.0,0.0,2020,9,13
888,2020-09-14,7.604,48.738,50.55,0.0,0.0,0.0,0.0,0.0,2020,9,14
889,2020-09-15,7.501,48.738,51.39,0.0,0.0,0.0,0.0,0.0,2020,9,15
890,2020-09-16,8.078,46.15,48.56,0.0,0.0,0.0,0.0,0.0,2020,9,16
891,2020-09-17,7.648,42.615,45.2,0.0,0.0,0.0,0.0,0.0,2020,9,17
892,2020-09-18,6.403,50.647,55.63,0.0,0.0,0.0,0.0,0.0,2020,9,18
893,2020-09-19,7.368,42.844,50.27,0.0,0.0,0.0,0.0,0.0,2020,9,19
894,2020-09-20,9.012,41.606,46.45,0.0,0.0,0.0,0.0,0.0,2020,9,20
895,2020-09-21,14.235,42.224,49.83,0.0,0.0,0.0,0.0,0.0,2020,9,21
896,2020-09-22,8.289,45.612,49.04,0.0,0.0,0.0,0.0,0.0,2020,9,22
897,2020-09-23,10.166,37.444,41.63,0.0,0.0,0.0,0.0,0.0,2020,9,23
898,2020-09-24,10.491,35.322,39.25,0.0,0.0,0.0,0.0,0.0,2020,9,24
899,2020-09-25,12.915,3.57,4.9,0.0,0.0,0.0,0.0,0.0,2020,9,25
900,2020-09-26,23.055,5.816,8.09,0.0,0.0,0.0,0.0,0.0,2020,9,26
901,2020-09-27,13.348,16.687,19.74,0.0,0.0,0.0,0.0,0.0,2020,9,27
902,2020-09-28,15.471,6.402,8.38,0.0,0.0,0.0,0.0,0.0,2020,9,28
903,2020-09-29,12.121,3.384,4.24,0.0,0.0,0.0,0.0,0.0,2020,9,29
904,2020-09-30,10.239,22.085,24.78,0.0,0.0,0.0,0.0,0.0,2020,9,30
905,2021-09-01,6.489,38.296,44.54,3.81,1.03,9.52,2.73,2.53099173553719,2021,9,1
906,2021-09-02,6.844,45.091,53.02,1.359,2.23,0.0,6.05,1.685706324881583,2021,9,2
907,2021-09-03,5.905,48.32,55.36,1.48,2.43,0.0,6.45,1.649616368286445,2021,9,3
908,2021-09-04,6.315,42.681,51.61,4.3,2.52,11.83,6.87,2.741935483870968,2021,9,4
909,2021-09-05,7.494,55.754,61.4,1.359,2.57,0.0,6.44,1.639093917027234,2021,9,5
910,2021-09-06,4.77,54.42,59.01,1.64,2.19,0.0,5.49,1.433420365535248,2021,9,6
911,2021-09-07,10.063,27.322,34.8,1.91,2.58,0.0,7.29,1.623608017817372,2021,9,7
912,2021-09-08,4.175,52.075,55.34,1.56,0.0,0.0,0.0,0.0,2021,9,8
913,2021-09-09,3.513,55.839,58.86,1.62,1.2,0.0,2.99,1.060283687943262,2021,9,9
914,2021-09-10,2.52,52.514,55.84,1.53,0.5,0.0,1.25,0.6157635467980296,2021,9,10
915,2021-09-11,2.516,44.477,47.29,1.71,0.0,0.0,0.0,0.0,2021,9,11
916,2021-09-12,4.452,34.93,37.62,1.569,1.37,0.0,4.25,1.446070091867982,2021,9,12
917,2021-09-13,8.737,27.274,34.47,1.44,1.859,0.0,5.34,1.618672324946954,2021,9,13
918,2021-09-14,7.528,38.595,45.18,1.35,1.68,0.0,4.64,1.531353135313531,2021,9,14
919,2021-09-15,4.473,37.288,41.81,1.28,1.63,0.0,4.16,1.429553264604811,2021,9,15
920,2021-09-16,6.592,6.776,9.83,1.26,1.89,0.0,5.49,1.742857142857143,2021,9,16
921,2021-09-17,8.167,8.479,11.69,1.88,2.28,0.0,5.78,1.389423076923077,2021,9,17
922,2021-09-18,13.54,6.596,13.81,4.31,3.39,12.55,8.68,2.757142857142857,2021,9,18
923,2021-09-19,7.358,15.456,19.17,1.24,1.94,0.0,4.47,1.40566037735849,2021,9,19
924,2021-09-20,17.2,9.267,13.22,11.89,2.74,37.59,6.46,3.010936431989063,2021,9,20
925,2021-09-21,14.328,13.647,20.63,6.21,1.8,16.23,4.17,2.546816479400749,2021,9,21
926,2021-09-22,10.994,10.258,14.67,7.07,1.93,19.29,4.48,2.641111111111111,2021,9,22
927,2021-09-23,12.154,26.295,30.57,6.35,3.87,18.56,9.3,2.726027397260274,2021,9,23
928,2021-09-24,11.343,16.79,22.38,1.23,3.17,0.0,7.17,1.629545454545454,2021,9,24
929,2021-09-25,7.118,10.65,13.82,4.43,1.1,13.91,2.75,3.012658227848101,2021,9,25
930,2021-09-26,9.044,32.549,37.84,1.24,3.86,0.0,9.69,1.9,2021,9,26
931,2021-09-27,8.124,20.647,24.69,1.47,2.23,0.0,5.43,1.467567567567567,2021,9,27
932,2021-09-28,10.285,22.431,26.9,1.34,3.28,0.0,7.97,1.725108225108225,2021,9,28
933,2021-09-29,8.368,26.739,30.51,1.46,2.19,0.0,5.02,1.375342465753425,2021,9,29
934,2021-09-30,10.705,39.923,45.87,6.78,2.59,21.39,5.43,2.862326574172892,2021,9,30
935,2022-09-01,7.871,42.929,52.33,4.11,2.84,12.68,6.3,2.730935251798561,2022,9,1
936,2022-09-02,5.749,36.788,41.84,1.11,2.23,0.0,5.27,1.577844311377245,2022,9,2
937,2022-09-03,6.786,38.276,45.28,1.11,3.91,0.0,9.22,1.836653386454184,2022,9,3
938,2022-09-04,4.549,42.829,48.02,1.12,2.73,0.0,7.1,1.844155844155844,2022,9,4
939,2022-09-05,10.362,44.931,54.28,1.11,3.14,0.0,7.26,1.708235294117647,2022,9,5
940,2022-09-06,5.722,31.062,34.74,1.07,1.96,0.0,5.14,1.696369636963696,2022,9,6
941,2022-09-07,4.636,49.031,55.36,1.09,2.21,0.0,5.72,1.733333333333333,2022,9,7
942,2022-09-08,4.773,30.592,34.9,0.0,0.0,0.0,0.0,0.0,2022,9,8
943,2022-09-09,7.124,22.131,25.24,1.569,2.7,0.61,7.12,1.810728507847271,2022,9,9
944,2022-09-10,7.729,25.396,29.26,2.0,2.08,0.0,5.14,1.259803921568627,2022,9,10
945,2022-09-11,9.655,13.797,17.76,1.29,2.18,0.0,5.3,1.527377521613833,2022,9,11
946,2022-09-12,5.484,24.154,28.33,1.28,1.95,0.0,4.49,1.390092879256966,2022,9,12
947,2022-09-13,6.594,10.334,13.97,1.25,1.93,0.0,4.66,1.465408805031446,2022,9,13
948,2022-09-14,12.172,12.83,17.5,1.39,2.59,0.0,6.79,1.706030150753769,2022,9,14
949,2022-09-15,7.406,15.902,19.4,1.78,2.14,0.0,4.97,1.267857142857143,2022,9,15
950,2022-09-16,4.645,32.481,36.82,1.42,2.06,0.0,4.55,1.307471264367816,2022,9,16
951,2022-09-17,11.274,8.615,0.0,1.48,2.39,0.0,5.25,1.356589147286822,2022,9,17
952,2022-09-18,7.016,15.185,18.52,1.63,2.54,1.29,5.64,1.661870503597122,2022,9,18
953,2022-09-19,24.102,9.696,0.0,16.129,2.91,54.73,5.96,3.187667419507327,2022,9,19
954,2022-09-20,15.863,19.259,14.01,7.67,3.27,24.0,6.83,2.818098720292505,2022,9,20
955,2022-09-21,10.844,18.108,0.0,8.14,2.2,23.66,4.6,2.733075435203095,2022,9,21
956,2022-09-22,9.436,31.779,0.0,8.57,2.22,23.31,4.52,2.579240037071362,2022,9,22
957,2022-09-23,16.631,32.504,0.0,6.98,4.15,18.02,8.81,2.410601976639712,2022,9,23
958,2022-09-24,12.491,32.55,38.86,3.11,3.02,6.689,6.19,2.100978792822186,2022,9,24
959,2022-09-25,6.653,38.105,43.81,1.25,2.92,0.0,5.98,1.434052757793765,2022,9,25
960,2022-09-26,11.418,13.071,19.46,9.48,2.3,30.6,5.06,3.027164685908319,2022,9,26
961,2022-09-27,13.611,2.564,6.55,6.689,3.56,22.1,7.36,2.874426773343741,2022,9,27
962,2022-09-28,11.994,17.938,21.43,9.04,2.8,25.76,5.16,2.611486486486487,2022,9,28
963,2022-09-29,17.467,32.052,41.35,11.04,2.66,31.31,5.52,2.688321167883212,2022,9,29
964,2022-09-30,8.62,12.035,0.0,5.3,4.26,14.91,8.7,2.469665271966527,2022,9,30
